,Estimate,Label MI,Dimension,Measure,Time
267,0.742652289743464,0.8345210476390421,784,LMI-Cross,9.82467794418335
268,0.8519726263026076,0.8345210476390421,784,LMI-InfoNCE,2.0881216526031494
269,0.8186243985320201,0.8345210476390421,784,LMI-MINE,3.3160719871520996
270,0.7467777351143109,0.8302831687458609,784,MINE,13.694597721099854
271,0.40572908716467604,0.8302831687458609,784,InfoNCE,7.418155670166016
272,0.21702532312301492,0.8302831687458609,784,KSG,40.41791582107544
273,0.789931534631151,0.8302831687458609,784,LMI-Cross,9.52996301651001
274,0.7865050270642684,0.8302831687458609,784,LMI-InfoNCE,2.4125852584838867
275,0.7833295387825814,0.8302831687458609,784,LMI-MINE,3.2098946571350098
276,0.6666264675539177,0.8177906501727639,784,MINE,10.993349313735962
277,0.10237370482199203,0.8177906501727639,784,InfoNCE,11.149381875991821
278,0.21610676489093736,0.8177906501727639,784,KSG,42.265889167785645
279,0.7723914013419062,0.8177906501727639,784,LMI-Cross,11.562001466751099
280,0.8222101549565723,0.8177906501727639,784,LMI-InfoNCE,2.239185094833374
281,0.7753151420581772,0.8177906501727639,784,LMI-MINE,2.930610418319702
282,0.693485987039405,0.8239964827636996,784,MINE,14.361826658248901
283,0.21065673352763015,0.8239964827636996,784,InfoNCE,33.78757619857788
284,0.20082724820101966,0.8239964827636996,784,KSG,35.69158482551575
285,0.7718353367759518,0.8239964827636996,784,LMI-Cross,7.286202669143677
286,0.8067250013517879,0.8239964827636996,784,LMI-InfoNCE,1.6482930183410645
287,0.7952569882912707,0.8239964827636996,784,LMI-MINE,1.374068021774292
288,0.3946612296597254,0.8136966448806902,784,MINE,5.849969387054443
289,0.5794632093438715,0.8136966448806902,784,InfoNCE,20.140668153762817
290,0.21164713514288325,0.8136966448806902,784,KSG,39.348726987838745
291,0.7445693822799867,0.8136966448806902,784,LMI-Cross,7.746961832046509
292,0.8064400744152045,0.8136966448806902,784,LMI-InfoNCE,1.8434364795684814
293,0.781075009706229,0.8136966448806902,784,LMI-MINE,2.415177345275879
294,0.6932598298535204,0.797646615389517,784,MINE,5.209959030151367
295,0.5384515384885227,0.797646615389517,784,InfoNCE,8.999857902526855
296,0.20914738335047686,0.797646615389517,784,KSG,37.91887450218201
297,0.7699258540913569,0.797646615389517,784,LMI-Cross,8.635011672973633
298,0.8251670467372078,0.797646615389517,784,LMI-InfoNCE,1.8419897556304932
299,0.7541006054140136,0.797646615389517,784,LMI-MINE,2.123143196105957
300,0.18234159588090276,0.7820801497543297,784,MINE,5.246327638626099
301,0.14960633212435034,0.7820801497543297,784,InfoNCE,7.0413336753845215
302,0.20380831782460654,0.7820801497543297,784,KSG,39.32991170883179
303,0.7365767096203482,0.7820801497543297,784,LMI-Cross,9.197532176971436
304,0.7535665325467856,0.7820801497543297,784,LMI-InfoNCE,1.8383164405822754
305,0.7436975098510287,0.7820801497543297,784,LMI-MINE,4.362297296524048
306,0.25965330088856287,0.7956753290197203,784,MINE,16.329680919647217
307,0.24808153421658422,0.7956753290197203,784,InfoNCE,9.795890808105469
