,Estimate,True MI,Regularizer,Alpha,Lambda,Time
338,0.2915751930438173,0.37373737373737376,models.AEMINE,1,1,1.337240219116211
339,0.2616595739657698,0.37373737373737376,models.AEInfoNCE,1,0,1.507544994354248
340,0.24059478260714195,0.37373737373737376,models.AEInfoNCE,0,1,1.2129096984863281
341,0.3660247302523087,0.37373737373737376,models.AEInfoNCE,1,1,1.5004782676696777
342,0.47480388682896,0.38383838383838387,models.AECross,1,0,1.4985454082489014
343,0.42197123261584984,0.38383838383838387,models.AECross,0,1,1.5103034973144531
344,0.4277001878450579,0.38383838383838387,models.AECross,1,1,1.51900315284729
345,0.5514835628927949,0.38383838383838387,models.AEMINE,1,0,1.3455533981323242
346,0.42309542374037307,0.38383838383838387,models.AEMINE,0,1,0.9634735584259033
347,0.44989338609964896,0.38383838383838387,models.AEMINE,1,1,1.3193650245666504
348,0.36308381578672205,0.38383838383838387,models.AEInfoNCE,1,0,1.4967567920684814
349,0.4999173025424641,0.38383838383838387,models.AEInfoNCE,0,1,1.4935431480407715
350,0.4714123172146709,0.38383838383838387,models.AEInfoNCE,1,1,1.5058350563049316
351,0.4287910629736828,0.393939393939394,models.AECross,1,0,1.5353870391845703
352,0.285318897117682,0.393939393939394,models.AECross,0,1,1.3952763080596924
353,0.3898171481865502,0.393939393939394,models.AECross,1,1,1.4934873580932617
354,0.3337624033323027,0.393939393939394,models.AEMINE,1,0,1.329167127609253
355,0.32200968410670666,0.393939393939394,models.AEMINE,0,1,1.1666285991668701
356,0.39214232622575507,0.393939393939394,models.AEMINE,1,1,1.3199186325073242
357,0.3682154481534578,0.393939393939394,models.AEInfoNCE,1,0,1.5031845569610596
358,0.3452294123546384,0.393939393939394,models.AEInfoNCE,0,1,1.385455846786499
359,0.35860410118817426,0.393939393939394,models.AEInfoNCE,1,1,1.5032680034637451
360,0.3457504560990157,0.4040404040404041,models.AECross,1,0,1.5174064636230469
361,0.34324909516430724,0.4040404040404041,models.AECross,0,1,1.4786508083343506
362,0.3095435360584589,0.4040404040404041,models.AECross,1,1,1.5091419219970703
363,0.287483436030724,0.4040404040404041,models.AEMINE,1,0,1.3423964977264404
364,0.35688076151031195,0.4040404040404041,models.AEMINE,0,1,0.7431149482727051
365,0.43006574072494175,0.4040404040404041,models.AEMINE,1,1,1.3277113437652588
366,0.33501580707252904,0.4040404040404041,models.AEInfoNCE,1,0,1.4932775497436523
367,0.4536271198763081,0.4040404040404041,models.AEInfoNCE,0,1,1.5058999061584473
368,0.32807189547197196,0.4040404040404041,models.AEInfoNCE,1,1,1.5095605850219727
369,0.4631872827086933,0.4141414141414142,models.AECross,1,0,1.4970991611480713
370,0.4622956379828583,0.4141414141414142,models.AECross,0,1,1.5077462196350098
371,0.44282066109529783,0.4141414141414142,models.AECross,1,1,1.5155220031738281
372,0.5449176683254439,0.4141414141414142,models.AEMINE,1,0,1.3398947715759277
373,0.40265122167963724,0.4141414141414142,models.AEMINE,0,1,1.3020453453063965
374,0.3892765489700408,0.4141414141414142,models.AEMINE,1,1,1.3398029804229736
375,0.43136825485260333,0.4141414141414142,models.AEInfoNCE,1,0,1.4904510974884033
376,0.35703763694754603,0.4141414141414142,models.AEInfoNCE,0,1,1.4411280155181885
377,0.40383848530886113,0.4141414141414142,models.AEInfoNCE,1,1,1.4921622276306152
378,0.4271314551434728,0.42424242424242425,models.AECross,1,0,1.5005993843078613
379,0.3687806169124352,0.42424242424242425,models.AECross,0,1,1.5260539054870605
380,0.45531307552718364,0.42424242424242425,models.AECross,1,1,1.5192763805389404
381,0.4795840905741878,0.42424242424242425,models.AEMINE,1,0,1.3635733127593994
382,0.4552587363170997,0.42424242424242425,models.AEMINE,0,1,1.1648788452148438
383,0.4597740126018076,0.42424242424242425,models.AEMINE,1,1,1.3288257122039795
384,0.4866757359487442,0.42424242424242425,models.AEInfoNCE,1,0,1.505838394165039
385,0.39399325194633444,0.42424242424242425,models.AEInfoNCE,0,1,1.4532501697540283
386,0.39433742154946805,0.42424242424242425,models.AEInfoNCE,1,1,1.5042448043823242
387,0.5157463664322989,0.43434343434343436,models.AECross,1,0,1.5199871063232422
388,0.5053073514627544,0.43434343434343436,models.AECross,0,1,1.5031585693359375
389,0.44874238058046406,0.43434343434343436,models.AECross,1,1,1.5137836933135986
390,0.6302127581426795,0.43434343434343436,models.AEMINE,1,0,1.343693733215332
391,0.5319208659295134,0.43434343434343436,models.AEMINE,0,1,1.0380539894104004
392,0.4818466937664607,0.43434343434343436,models.AEMINE,1,1,1.3330323696136475
393,0.48570527949890363,0.43434343434343436,models.AEInfoNCE,1,0,1.5022339820861816
394,0.4250906279119852,0.43434343434343436,models.AEInfoNCE,0,1,1.4863879680633545
395,0.42365575578869075,0.43434343434343436,models.AEInfoNCE,1,1,1.5075786113739014
396,0.4938861069278042,0.4444444444444445,models.AECross,1,0,1.5032730102539062
397,0.3893414570658033,0.4444444444444445,models.AECross,0,1,1.4962506294250488
398,0.5881184117258527,0.4444444444444445,models.AECross,1,1,1.5213069915771484
399,0.5171994366622553,0.4444444444444445,models.AEMINE,1,0,1.3360047340393066
400,0.466545968178162,0.4444444444444445,models.AEMINE,0,1,1.05891752243042
401,0.424746484421599,0.4444444444444445,models.AEMINE,1,1,1.3222150802612305
402,0.3965430469176696,0.4444444444444445,models.AEInfoNCE,1,0,1.5111775398254395
403,0.5094992209088649,0.4444444444444445,models.AEInfoNCE,0,1,1.1446137428283691
404,0.30477127957427286,0.4444444444444445,models.AEInfoNCE,1,1,1.5069286823272705
405,0.5630471420525812,0.4545454545454546,models.AECross,1,0,1.501291036605835
406,0.46243965346385685,0.4545454545454546,models.AECross,0,1,1.443347692489624
407,0.5655713646674588,0.4545454545454546,models.AECross,1,1,1.529142141342163
408,0.5929215471688666,0.4545454545454546,models.AEMINE,1,0,1.348235845565796
409,0.4335532124815807,0.4545454545454546,models.AEMINE,0,1,0.834885835647583
410,0.4126702348701874,0.4545454545454546,models.AEMINE,1,1,1.3233227729797363
411,0.5470527389728436,0.4545454545454546,models.AEInfoNCE,1,0,1.5030412673950195
412,0.4617278221860164,0.4545454545454546,models.AEInfoNCE,0,1,1.4442365169525146
413,0.5037580317618664,0.4545454545454546,models.AEInfoNCE,1,1,1.4967412948608398
414,0.44431138332756737,0.4646464646464647,models.AECross,1,0,1.5026583671569824
415,0.4676890822038456,0.4646464646464647,models.AECross,0,1,1.447929859161377
416,0.4980265911375295,0.4646464646464647,models.AECross,1,1,1.5034303665161133
417,0.5430590234654771,0.4646464646464647,models.AEMINE,1,0,1.3463399410247803
418,0.40229906408504823,0.4646464646464647,models.AEMINE,0,1,1.4647042751312256
419,0.5058724246369752,0.4646464646464647,models.AEMINE,1,1,1.3248839378356934
420,0.5695890188763508,0.4646464646464647,models.AEInfoNCE,1,0,1.5044827461242676
421,0.4258275000723014,0.4646464646464647,models.AEInfoNCE,0,1,1.5101070404052734
422,0.2813479724352095,0.4646464646464647,models.AEInfoNCE,1,1,1.501711130142212
423,0.4607534356633825,0.4747474747474748,models.AECross,1,0,1.5090134143829346
424,0.40653846130241605,0.4747474747474748,models.AECross,0,1,1.5128581523895264
425,0.4493526493278753,0.4747474747474748,models.AECross,1,1,1.500878095626831
426,0.5548602366981422,0.4747474747474748,models.AEMINE,1,0,1.3493242263793945
427,0.3899961003701749,0.4747474747474748,models.AEMINE,0,1,1.3273072242736816
428,0.41703227035994733,0.4747474747474748,models.AEMINE,1,1,1.3357362747192383
429,0.420276158662006,0.4747474747474748,models.AEInfoNCE,1,0,1.512843370437622
430,0.3978631667924275,0.4747474747474748,models.AEInfoNCE,0,1,1.0689380168914795
431,0.3620116540225463,0.4747474747474748,models.AEInfoNCE,1,1,1.519998550415039
432,0.54586259883874,0.48484848484848486,models.AECross,1,0,1.5057759284973145
433,0.5665970535421372,0.48484848484848486,models.AECross,0,1,1.5006449222564697
434,0.6143817151935315,0.48484848484848486,models.AECross,1,1,1.5028915405273438
435,0.5808245780857144,0.48484848484848486,models.AEMINE,1,0,1.3476688861846924
436,0.5568461342684697,0.48484848484848486,models.AEMINE,0,1,1.046457052230835
437,0.6793821108014858,0.48484848484848486,models.AEMINE,1,1,1.3263075351715088
438,0.5394956221013062,0.48484848484848486,models.AEInfoNCE,1,0,1.5022811889648438
439,0.6221060269340337,0.48484848484848486,models.AEInfoNCE,0,1,1.505927324295044
440,0.6829807854840296,0.48484848484848486,models.AEInfoNCE,1,1,1.4905102252960205
441,0.40005856448031657,0.494949494949495,models.AECross,1,0,1.4990522861480713
442,0.3753925872150467,0.494949494949495,models.AECross,0,1,1.498424768447876
443,0.37659039439071784,0.494949494949495,models.AECross,1,1,1.510915994644165
444,0.36547600005014036,0.494949494949495,models.AEMINE,1,0,1.3410913944244385
445,0.43087448404825146,0.494949494949495,models.AEMINE,0,1,1.211559772491455
446,0.4097404709901649,0.494949494949495,models.AEMINE,1,1,1.3171446323394775
447,0.461873448900462,0.494949494949495,models.AEInfoNCE,1,0,1.5077052116394043
448,0.45705367231866895,0.494949494949495,models.AEInfoNCE,0,1,1.5148670673370361
449,0.3515129115172075,0.494949494949495,models.AEInfoNCE,1,1,1.495774507522583
450,0.5901966511768674,0.5050505050505051,models.AECross,1,0,1.524751901626587
451,0.4752574314366792,0.5050505050505051,models.AECross,0,1,1.4936771392822266
452,0.5136520979481172,0.5050505050505051,models.AECross,1,1,1.5117835998535156
453,0.5536540418915097,0.5050505050505051,models.AEMINE,1,0,1.3556489944458008
454,0.4874203049628724,0.5050505050505051,models.AEMINE,0,1,1.1974799633026123
455,0.5702626275302616,0.5050505050505051,models.AEMINE,1,1,1.3274691104888916
456,0.5050960264929982,0.5050505050505051,models.AEInfoNCE,1,0,1.5084235668182373
457,0.47200835086565057,0.5050505050505051,models.AEInfoNCE,0,1,1.3182413578033447
458,0.47886443290033487,0.5050505050505051,models.AEInfoNCE,1,1,1.506007432937622
459,0.47115547372373234,0.5151515151515152,models.AECross,1,0,1.4903624057769775
460,0.4201287295130334,0.5151515151515152,models.AECross,0,1,1.5109457969665527
461,0.40127488016469787,0.5151515151515152,models.AECross,1,1,1.514899730682373
462,0.4336499499001261,0.5151515151515152,models.AEMINE,1,0,1.37556791305542
463,0.39095426321433724,0.5151515151515152,models.AEMINE,0,1,1.0809667110443115
464,0.43140921297065676,0.5151515151515152,models.AEMINE,1,1,1.335754156112671
465,0.3576109123507137,0.5151515151515152,models.AEInfoNCE,1,0,1.480252742767334
466,0.39459487980599056,0.5151515151515152,models.AEInfoNCE,0,1,1.3203232288360596
467,0.4138095115059731,0.5151515151515152,models.AEInfoNCE,1,1,1.5003941059112549
468,0.4806674404689433,0.5252525252525253,models.AECross,1,0,1.496166467666626
469,0.5857032070682923,0.5252525252525253,models.AECross,0,1,1.5063023567199707
470,0.5323593681867435,0.5252525252525253,models.AECross,1,1,1.5093679428100586
471,0.49406709811320293,0.5252525252525253,models.AEMINE,1,0,1.3402624130249023
472,0.556859471074716,0.5252525252525253,models.AEMINE,0,1,1.068314790725708
473,0.4135772043477908,0.5252525252525253,models.AEMINE,1,1,1.3162224292755127
474,0.5554136781158231,0.5252525252525253,models.AEInfoNCE,1,0,1.5198335647583008
475,0.4578307661335838,0.5252525252525253,models.AEInfoNCE,0,1,1.5153989791870117
476,0.5461761932666479,0.5252525252525253,models.AEInfoNCE,1,1,1.49359130859375
477,0.43230264701841575,0.5353535353535354,models.AECross,1,0,1.5046982765197754
478,0.5507351284715851,0.5353535353535354,models.AECross,0,1,1.5108940601348877
479,0.5753452052961944,0.5353535353535354,models.AECross,1,1,1.5099914073944092
480,0.5585787669039423,0.5353535353535354,models.AEMINE,1,0,1.3621294498443604
481,0.3906306493213891,0.5353535353535354,models.AEMINE,0,1,0.9188194274902344
482,0.6286059948242844,0.5353535353535354,models.AEMINE,1,1,1.3310821056365967
483,0.5306161752233163,0.5353535353535354,models.AEInfoNCE,1,0,1.5030298233032227
484,0.46175899994652536,0.5353535353535354,models.AEInfoNCE,0,1,1.485065221786499
485,0.5098128656783942,0.5353535353535354,models.AEInfoNCE,1,1,1.5094830989837646
486,0.5234563518915791,0.5454545454545455,models.AECross,1,0,1.5315935611724854
487,0.5792986274803317,0.5454545454545455,models.AECross,0,1,1.5234487056732178
488,0.583907250375795,0.5454545454545455,models.AECross,1,1,1.515183925628662
489,0.5759463505843652,0.5454545454545455,models.AEMINE,1,0,1.342583417892456
490,0.5440311772881004,0.5454545454545455,models.AEMINE,0,1,0.8994579315185547
491,0.6035509198641349,0.5454545454545455,models.AEMINE,1,1,1.3279626369476318
492,0.5647105824889295,0.5454545454545455,models.AEInfoNCE,1,0,1.5170085430145264
493,0.5332998289636273,0.5454545454545455,models.AEInfoNCE,0,1,1.502812147140503
494,0.5638339688870706,0.5454545454545455,models.AEInfoNCE,1,1,1.5047404766082764
495,0.5034238535917169,0.5555555555555556,models.AECross,1,0,1.5032320022583008
496,0.5277345168825732,0.5555555555555556,models.AECross,0,1,1.4992294311523438
497,0.45979796988678906,0.5555555555555556,models.AECross,1,1,1.4880518913269043
498,0.5655746387858654,0.5555555555555556,models.AEMINE,1,0,1.3487868309020996
499,0.5106382386204561,0.5555555555555556,models.AEMINE,0,1,0.7890965938568115
500,0.5530596642143014,0.5555555555555556,models.AEMINE,1,1,1.3165051937103271
501,0.5293176169144216,0.5555555555555556,models.AEInfoNCE,1,0,1.4913644790649414
502,0.47504226011954853,0.5555555555555556,models.AEInfoNCE,0,1,1.3208763599395752
503,0.5149928780083635,0.5555555555555556,models.AEInfoNCE,1,1,1.491272211074829
504,0.5247372485408586,0.5656565656565657,models.AECross,1,0,1.5007381439208984
505,0.4586102843324999,0.5656565656565657,models.AECross,0,1,1.5138859748840332
506,0.5241171438243747,0.5656565656565657,models.AECross,1,1,1.511796236038208
507,0.53022732323232,0.5656565656565657,models.AEMINE,1,0,1.355804204940796
508,0.49871090395169837,0.5656565656565657,models.AEMINE,0,1,0.9239914417266846
509,0.6197406291186711,0.5656565656565657,models.AEMINE,1,1,1.3298938274383545
510,0.5799429004952238,0.5656565656565657,models.AEInfoNCE,1,0,1.4934260845184326
511,0.7112041485171513,0.5656565656565657,models.AEInfoNCE,0,1,1.4833011627197266
512,0.6185803478951013,0.5656565656565657,models.AEInfoNCE,1,1,1.6328349113464355
513,0.7362018731520761,0.5757575757575758,models.AECross,1,0,1.511000633239746
514,0.5285703992018712,0.5757575757575758,models.AECross,0,1,1.4833624362945557
515,0.6880554403067946,0.5757575757575758,models.AECross,1,1,1.5048060417175293
516,0.5997893744187164,0.5757575757575758,models.AEMINE,1,0,1.3510375022888184
517,0.5035695966422362,0.5757575757575758,models.AEMINE,0,1,0.954024076461792
518,0.5702880324963095,0.5757575757575758,models.AEMINE,1,1,1.3308651447296143
519,0.5980435947989284,0.5757575757575758,models.AEInfoNCE,1,0,1.4842944145202637
520,0.46243052658464445,0.5757575757575758,models.AEInfoNCE,0,1,1.0824215412139893
521,0.5824252610212515,0.5757575757575758,models.AEInfoNCE,1,1,1.5134413242340088
522,0.5506084141172216,0.5858585858585859,models.AECross,1,0,1.5214555263519287
523,0.4212175194550516,0.5858585858585859,models.AECross,0,1,1.512049674987793
524,0.5969591584739932,0.5858585858585859,models.AECross,1,1,1.5236072540283203
525,0.5122828912612659,0.5858585858585859,models.AEMINE,1,0,1.3673946857452393
526,0.5123307736499843,0.5858585858585859,models.AEMINE,0,1,0.7029125690460205
527,0.47869227607093356,0.5858585858585859,models.AEMINE,1,1,1.3382377624511719
528,0.4464881844023647,0.5858585858585859,models.AEInfoNCE,1,0,1.5091278553009033
529,0.4555350067883596,0.5858585858585859,models.AEInfoNCE,0,1,1.5032916069030762
530,0.5235979123826769,0.5858585858585859,models.AEInfoNCE,1,1,1.5089313983917236
531,0.568402871757844,0.595959595959596,models.AECross,1,0,1.5015933513641357
532,0.5516025416602515,0.595959595959596,models.AECross,0,1,1.4762747287750244
533,0.592758292201295,0.595959595959596,models.AECross,1,1,1.5156574249267578
534,0.6043639434287948,0.595959595959596,models.AEMINE,1,0,1.3355937004089355
535,0.5621604074558916,0.595959595959596,models.AEMINE,0,1,1.2782657146453857
536,0.5664722392956542,0.595959595959596,models.AEMINE,1,1,1.3379859924316406
537,0.6119524154312235,0.595959595959596,models.AEInfoNCE,1,0,1.4954042434692383
538,0.601426679152225,0.595959595959596,models.AEInfoNCE,0,1,1.480696439743042
539,0.6424299479869903,0.595959595959596,models.AEInfoNCE,1,1,1.507866382598877
540,0.6332166135117202,0.6060606060606061,models.AECross,1,0,1.5097103118896484
541,0.5220011970350491,0.6060606060606061,models.AECross,0,1,1.512089490890503
542,0.6473083679441982,0.6060606060606061,models.AECross,1,1,1.5123474597930908
543,0.6431610953445358,0.6060606060606061,models.AEMINE,1,0,1.3628244400024414
544,0.6035015134877901,0.6060606060606061,models.AEMINE,0,1,1.2470805644989014
545,0.5424878025640237,0.6060606060606061,models.AEMINE,1,1,1.2650351524353027
546,0.7055864771646416,0.6060606060606061,models.AEInfoNCE,1,0,1.512235403060913
547,0.616245812862496,0.6060606060606061,models.AEInfoNCE,0,1,1.519826889038086
548,0.4879219089732802,0.6060606060606061,models.AEInfoNCE,1,1,1.5334751605987549
549,0.7073994252456626,0.6161616161616162,models.AECross,1,0,1.5199947357177734
550,0.661502356290868,0.6161616161616162,models.AECross,0,1,1.5050427913665771
551,0.5854489786692015,0.6161616161616162,models.AECross,1,1,1.5083699226379395
552,0.7807631730202874,0.6161616161616162,models.AEMINE,1,0,1.3504221439361572
553,0.7062397878137535,0.6161616161616162,models.AEMINE,0,1,1.3187930583953857
554,0.6120630117049669,0.6161616161616162,models.AEMINE,1,1,1.3003277778625488
555,0.6901740241876427,0.6161616161616162,models.AEInfoNCE,1,0,1.5014011859893799
556,0.7387976698045774,0.6161616161616162,models.AEInfoNCE,0,1,1.2304704189300537
557,0.6805686265783768,0.6161616161616162,models.AEInfoNCE,1,1,1.5022070407867432
558,0.6619800228983763,0.6262626262626263,models.AECross,1,0,1.4779365062713623
559,0.6697202008316285,0.6262626262626263,models.AECross,0,1,1.49757981300354
560,0.5156702792565079,0.6262626262626263,models.AECross,1,1,1.4924216270446777
561,0.6792146029843906,0.6262626262626263,models.AEMINE,1,0,1.3541719913482666
562,0.5511530489096577,0.6262626262626263,models.AEMINE,0,1,1.2234282493591309
563,0.5585869170753703,0.6262626262626263,models.AEMINE,1,1,1.339221477508545
564,0.6201236814493752,0.6262626262626263,models.AEInfoNCE,1,0,1.5135066509246826
565,0.6031152343684512,0.6262626262626263,models.AEInfoNCE,0,1,1.174544095993042
566,0.6937546800656592,0.6262626262626263,models.AEInfoNCE,1,1,1.4775574207305908
567,0.7148867607067614,0.6363636363636365,models.AECross,1,0,1.5063512325286865
568,0.6313075026489734,0.6363636363636365,models.AECross,0,1,1.4885468482971191
569,0.7085218389757941,0.6363636363636365,models.AECross,1,1,1.5070459842681885
570,0.6740054568909545,0.6363636363636365,models.AEMINE,1,0,1.364168405532837
571,0.6750817338749712,0.6363636363636365,models.AEMINE,0,1,1.2019157409667969
572,0.7107052326911294,0.6363636363636365,models.AEMINE,1,1,1.3185598850250244
573,0.6090999900735149,0.6363636363636365,models.AEInfoNCE,1,0,1.506174087524414
574,0.6328014904373442,0.6363636363636365,models.AEInfoNCE,0,1,1.5152711868286133
575,0.5987259333533911,0.6363636363636365,models.AEInfoNCE,1,1,1.5021185874938965
576,0.6634876458124184,0.6464646464646465,models.AECross,1,0,1.5224909782409668
577,0.5792552961604398,0.6464646464646465,models.AECross,0,1,1.5103375911712646
578,0.6110493554006239,0.6464646464646465,models.AECross,1,1,1.507019281387329
579,0.5657424221913345,0.6464646464646465,models.AEMINE,1,0,1.343475580215454
580,0.6388444036595761,0.6464646464646465,models.AEMINE,0,1,1.3196561336517334
581,0.5896783235363272,0.6464646464646465,models.AEMINE,1,1,1.3333511352539062
582,0.625001623522471,0.6464646464646465,models.AEInfoNCE,1,0,1.4981329441070557
583,0.5576704719031692,0.6464646464646465,models.AEInfoNCE,0,1,1.4898130893707275
584,0.5270078034248006,0.6464646464646465,models.AEInfoNCE,1,1,1.4953851699829102
585,0.5838877707356985,0.6565656565656566,models.AECross,1,0,1.5001509189605713
586,0.7110513262578609,0.6565656565656566,models.AECross,0,1,1.514672040939331
587,0.6272283702241824,0.6565656565656566,models.AECross,1,1,1.5194900035858154
588,0.7109873649648246,0.6565656565656566,models.AEMINE,1,0,1.3514771461486816
589,0.4896946004038414,0.6565656565656566,models.AEMINE,0,1,1.314269781112671
590,0.5532598062391689,0.6565656565656566,models.AEMINE,1,1,1.2057850360870361
591,0.7533440670399989,0.6565656565656566,models.AEInfoNCE,1,0,1.502777338027954
592,0.6415201189557037,0.6565656565656566,models.AEInfoNCE,0,1,1.3725275993347168
593,0.6248343180245856,0.6565656565656566,models.AEInfoNCE,1,1,1.505432367324829
594,0.6129865557355118,0.6666666666666667,models.AECross,1,0,1.4920663833618164
595,0.5071395201127372,0.6666666666666667,models.AECross,0,1,1.507122278213501
596,0.6254970312336279,0.6666666666666667,models.AECross,1,1,1.5175511837005615
597,0.585981895661546,0.6666666666666667,models.AEMINE,1,0,1.3685088157653809
598,0.5706701378481904,0.6666666666666667,models.AEMINE,0,1,1.0466516017913818
599,0.568812482203423,0.6666666666666667,models.AEMINE,1,1,1.3217644691467285
600,0.6412903793146538,0.6666666666666667,models.AEInfoNCE,1,0,1.5242762565612793
601,0.4472915116148098,0.6666666666666667,models.AEInfoNCE,0,1,1.5144867897033691
602,0.5024041993091579,0.6666666666666667,models.AEInfoNCE,1,1,1.5250458717346191
603,0.7134891106254806,0.6767676767676768,models.AECross,1,0,1.4881479740142822
604,0.707009886492878,0.6767676767676768,models.AECross,0,1,1.5020997524261475
605,0.6847642758743016,0.6767676767676768,models.AECross,1,1,1.6618661880493164
606,0.6554614594665259,0.6767676767676768,models.AEMINE,1,0,1.3605635166168213
607,0.6144796152065858,0.6767676767676768,models.AEMINE,0,1,0.9291284084320068
608,0.6982829702997578,0.6767676767676768,models.AEMINE,1,1,1.3292899131774902
609,0.6887606752907187,0.6767676767676768,models.AEInfoNCE,1,0,1.5047895908355713
610,0.6680211008902994,0.6767676767676768,models.AEInfoNCE,0,1,1.5070483684539795
611,0.7529866670620374,0.6767676767676768,models.AEInfoNCE,1,1,1.5089664459228516
612,0.7439000518555045,0.686868686868687,models.AECross,1,0,1.497650146484375
613,0.6939520743393643,0.686868686868687,models.AECross,0,1,1.5088932514190674
614,0.7089261612961704,0.686868686868687,models.AECross,1,1,1.5119428634643555
615,0.7119361851968563,0.686868686868687,models.AEMINE,1,0,1.3566558361053467
616,0.5942800929743047,0.686868686868687,models.AEMINE,0,1,1.1188271045684814
617,0.8702828408999951,0.686868686868687,models.AEMINE,1,1,1.3323638439178467
618,0.7467346763416894,0.686868686868687,models.AEInfoNCE,1,0,1.4907381534576416
619,0.7330412628817935,0.686868686868687,models.AEInfoNCE,0,1,1.406564474105835
620,0.6938860042617587,0.686868686868687,models.AEInfoNCE,1,1,1.5400006771087646
621,0.749356750916332,0.696969696969697,models.AECross,1,0,1.509106159210205
622,0.7149246378413262,0.696969696969697,models.AECross,0,1,1.504944086074829
623,0.6288061214622394,0.696969696969697,models.AECross,1,1,1.518005132675171
624,0.6560284236487239,0.696969696969697,models.AEMINE,1,0,1.3407273292541504
625,0.5853625066273629,0.696969696969697,models.AEMINE,0,1,1.3242371082305908
626,0.619820858045809,0.696969696969697,models.AEMINE,1,1,1.3136076927185059
627,0.6531804340432018,0.696969696969697,models.AEInfoNCE,1,0,1.4993622303009033
628,0.6557443010515772,0.696969696969697,models.AEInfoNCE,0,1,1.4911656379699707
629,0.8225594063589597,0.696969696969697,models.AEInfoNCE,1,1,1.502943515777588
630,0.7319904729154458,0.7070707070707072,models.AECross,1,0,1.5059690475463867
631,0.7262587399310118,0.7070707070707072,models.AECross,0,1,1.520259141921997
632,0.6419106580456951,0.7070707070707072,models.AECross,1,1,1.5168914794921875
633,0.7076584671768992,0.7070707070707072,models.AEMINE,1,0,1.3452386856079102
634,0.6729041485774668,0.7070707070707072,models.AEMINE,0,1,1.3242530822753906
635,0.7140672003683102,0.7070707070707072,models.AEMINE,1,1,1.3310606479644775
636,0.7485963317709773,0.7070707070707072,models.AEInfoNCE,1,0,1.499455213546753
637,0.7370934340817686,0.7070707070707072,models.AEInfoNCE,0,1,1.490785837173462
638,0.6190348967075395,0.7070707070707072,models.AEInfoNCE,1,1,1.5100693702697754
639,0.739271560226234,0.7171717171717172,models.AECross,1,0,1.5015497207641602
640,0.7567302056795233,0.7171717171717172,models.AECross,0,1,1.4973406791687012
641,0.6650641417955834,0.7171717171717172,models.AECross,1,1,1.5225889682769775
642,0.6866418772559938,0.7171717171717172,models.AEMINE,1,0,1.3500499725341797
643,0.607811764610579,0.7171717171717172,models.AEMINE,0,1,1.146010398864746
644,0.7614170710014678,0.7171717171717172,models.AEMINE,1,1,1.3203520774841309
645,0.7149389740909237,0.7171717171717172,models.AEInfoNCE,1,0,1.5006420612335205
646,0.7704678874675497,0.7171717171717172,models.AEInfoNCE,0,1,1.4859511852264404
647,0.7923294207938855,0.7171717171717172,models.AEInfoNCE,1,1,1.4926879405975342
648,0.6706650883883648,0.7272727272727273,models.AECross,1,0,1.503931999206543
649,0.6242208049262451,0.7272727272727273,models.AECross,0,1,1.49676513671875
650,0.7545564200025642,0.7272727272727273,models.AECross,1,1,1.5079491138458252
651,0.7447298842186394,0.7272727272727273,models.AEMINE,1,0,1.3502681255340576
652,0.6488316027360306,0.7272727272727273,models.AEMINE,0,1,1.1693689823150635
653,0.7345057379749591,0.7272727272727273,models.AEMINE,1,1,1.311136245727539
654,0.767905757446384,0.7272727272727273,models.AEInfoNCE,1,0,1.5149474143981934
655,0.7740413911812054,0.7272727272727273,models.AEInfoNCE,0,1,1.4861962795257568
656,0.6758729960416326,0.7272727272727273,models.AEInfoNCE,1,1,1.501981258392334
657,0.8573681179056405,0.7373737373737375,models.AECross,1,0,1.5088176727294922
658,0.7692437797277679,0.7373737373737375,models.AECross,0,1,1.4905695915222168
659,0.8459797701214152,0.7373737373737375,models.AECross,1,1,1.5039434432983398
660,0.8282246868380112,0.7373737373737375,models.AEMINE,1,0,1.378666877746582
661,0.7181066926048623,0.7373737373737375,models.AEMINE,0,1,1.308570146560669
662,0.742972912056813,0.7373737373737375,models.AEMINE,1,1,1.317190170288086
663,0.714664100942603,0.7373737373737375,models.AEInfoNCE,1,0,1.4951179027557373
664,0.713040819789438,0.7373737373737375,models.AEInfoNCE,0,1,1.4994409084320068
665,0.7216138411091488,0.7373737373737375,models.AEInfoNCE,1,1,1.5014522075653076
666,0.7130626432526608,0.7474747474747475,models.AECross,1,0,1.5032079219818115
667,0.6601606115727654,0.7474747474747475,models.AECross,0,1,1.509070634841919
668,0.7161158228992844,0.7474747474747475,models.AECross,1,1,1.534562110900879
669,0.6781323724708773,0.7474747474747475,models.AEMINE,1,0,1.3479723930358887
670,0.6676284700232068,0.7474747474747475,models.AEMINE,0,1,1.3159594535827637
671,0.7353581152583725,0.7474747474747475,models.AEMINE,1,1,1.328695297241211
672,0.6307402107659308,0.7474747474747475,models.AEInfoNCE,1,0,1.512068748474121
673,0.5897913475254158,0.7474747474747475,models.AEInfoNCE,0,1,1.5115203857421875
674,0.8171840602099157,0.7474747474747475,models.AEInfoNCE,1,1,1.5135164260864258
675,0.91876050015346,0.7575757575757577,models.AECross,1,0,1.5274817943572998
676,0.6937544655278742,0.7575757575757577,models.AECross,0,1,1.5205373764038086
677,0.7648234535489987,0.7575757575757577,models.AECross,1,1,1.5076444149017334
678,0.8012706269165939,0.7575757575757577,models.AEMINE,1,0,1.3596792221069336
