,True MI,Ambient dimensions,Intrinsic dimensions,Estimator,Estimate
1461,0.6666666666666666,500,2,LMI,0.5577099491045735
1462,0.6666666666666666,500,2,LMI-InfoNCE,0.5591776749315097
1463,0.6666666666666666,500,2,LMI-MINE,0.6437653933448738
1464,0.8888888888888888,500,2,InfoNCE,0.0
1465,0.8888888888888888,500,2,MINE,6.879306034512345e-07
1466,0.8888888888888888,500,2,KSG,0.005292864682659559
1467,0.8888888888888888,500,2,LMI,0.7560362888788509
1468,0.8888888888888888,500,2,LMI-InfoNCE,0.798207324842947
1469,0.8888888888888888,500,2,LMI-MINE,0.7950922962263
1470,1.1111111111111112,500,2,InfoNCE,0.0
1471,1.1111111111111112,500,2,MINE,0.0
1472,1.1111111111111112,500,2,KSG,-0.004297985968933831
1473,1.1111111111111112,500,2,LMI,0.8951773854076335
1474,1.1111111111111112,500,2,LMI-InfoNCE,0.9693126904146625
1475,1.1111111111111112,500,2,LMI-MINE,0.9629055445226075
1476,1.3333333333333333,500,2,InfoNCE,0.0
1477,1.3333333333333333,500,2,MINE,0.0
1478,1.3333333333333333,500,2,KSG,0.008931235083472882
1479,1.3333333333333333,500,2,LMI,1.1398879496878225
1480,1.3333333333333333,500,2,LMI-InfoNCE,1.234699994430342
1481,1.3333333333333333,500,2,LMI-MINE,1.2938372488064311
1482,1.5555555555555554,500,2,InfoNCE,0.0
1483,1.5555555555555554,500,2,MINE,0.0
1484,1.5555555555555554,500,2,KSG,0.013142796513873648
1485,1.5555555555555554,500,2,LMI,1.2670980050480776
1486,1.5555555555555554,500,2,LMI-InfoNCE,1.4047421314636317
1487,1.5555555555555554,500,2,LMI-MINE,1.3071983931404003
1488,1.7777777777777777,500,2,InfoNCE,0.0
1489,1.7777777777777777,500,2,MINE,0.0
1490,1.7777777777777777,500,2,KSG,0.008169620423479991
1491,1.7777777777777777,500,2,LMI,1.404451177259615
1492,1.7777777777777777,500,2,LMI-InfoNCE,1.6684410515598724
1493,1.7777777777777777,500,2,LMI-MINE,1.6661205546164535
1494,2.0,500,2,InfoNCE,0.0
1495,2.0,500,2,MINE,0.0034351814683337397
1496,2.0,500,2,KSG,-0.007057583303120145
1497,2.0,500,2,LMI,1.5927088192758
1498,2.0,500,2,LMI-InfoNCE,1.8137196793121158
1499,2.0,500,2,LMI-MINE,1.8834175072815742
1500,0.0,1000,2,InfoNCE,1.513447327592716e-05
1501,0.0,1000,2,MINE,1.1006889655219752e-05
1502,0.0,1000,2,KSG,0.012908167394244668
1503,0.0,1000,2,LMI,-0.03755527535476313
1504,0.0,1000,2,LMI-InfoNCE,-0.005051830220477299
1505,0.0,1000,2,LMI-MINE,0.0027658374076407703
1506,0.2222222222222222,1000,2,InfoNCE,4.6091350431232714e-05
1507,0.2222222222222222,1000,2,MINE,4.729522898727238e-07
1508,0.2222222222222222,1000,2,KSG,-0.036976623177235095
1509,0.2222222222222222,1000,2,LMI,0.23547428603306847
1510,0.2222222222222222,1000,2,LMI-InfoNCE,0.19769245651220763
1511,0.2222222222222222,1000,2,LMI-MINE,0.1955356802938493
1512,0.4444444444444444,1000,2,InfoNCE,3.439653017256173e-06
1513,0.4444444444444444,1000,2,MINE,0.0
1514,0.4444444444444444,1000,2,KSG,0.02874573110564136
1515,0.4444444444444444,1000,2,LMI,0.3457414670933511
1516,0.4444444444444444,1000,2,LMI-InfoNCE,0.3778018548301067
1517,0.4444444444444444,1000,2,LMI-MINE,0.3573388114175876
1518,0.6666666666666666,1000,2,InfoNCE,0.0
1519,0.6666666666666666,1000,2,MINE,6.019392780198303e-07
1520,0.6666666666666666,1000,2,KSG,0.029113346485145755
1521,0.6666666666666666,1000,2,LMI,0.6393906868496901
1522,0.6666666666666666,1000,2,LMI-InfoNCE,0.5584975218985672
1523,0.6666666666666666,1000,2,LMI-MINE,0.5542723389259782
1524,0.8888888888888888,1000,2,InfoNCE,0.0
1525,0.8888888888888888,1000,2,MINE,0.0
1526,0.8888888888888888,1000,2,KSG,-0.03179850740644786
1527,0.8888888888888888,1000,2,LMI,0.8271776845827898
1528,0.8888888888888888,1000,2,LMI-InfoNCE,0.7615227170786151
1529,0.8888888888888888,1000,2,LMI-MINE,0.8117097881325751
1530,1.1111111111111112,1000,2,InfoNCE,0.0
1531,1.1111111111111112,1000,2,MINE,0.0
1532,1.1111111111111112,1000,2,KSG,0.009847689951948808
1533,1.1111111111111112,1000,2,LMI,0.885491323665134
1534,1.1111111111111112,1000,2,LMI-InfoNCE,0.9549407722956473
1535,1.1111111111111112,1000,2,LMI-MINE,0.9877622036404845
1536,1.3333333333333333,1000,2,InfoNCE,0.0
1537,1.3333333333333333,1000,2,MINE,0.0
1538,1.3333333333333333,1000,2,KSG,0.03184888650976318
1539,1.3333333333333333,1000,2,LMI,1.0634523965920561
1540,1.3333333333333333,1000,2,LMI-InfoNCE,1.2337483189362353
1541,1.3333333333333333,1000,2,LMI-MINE,1.2032511559207306
1542,1.5555555555555554,1000,2,InfoNCE,0.0
1543,1.5555555555555554,1000,2,MINE,0.0
1544,1.5555555555555554,1000,2,KSG,-0.020364505392999714
1545,1.5555555555555554,1000,2,LMI,1.2837570104343692
1546,1.5555555555555554,1000,2,LMI-InfoNCE,1.350491233813165
1547,1.5555555555555554,1000,2,LMI-MINE,1.4063163581015352
1548,1.7777777777777777,1000,2,InfoNCE,0.0
1549,1.7777777777777777,1000,2,MINE,4.729522898727238e-07
1550,1.7777777777777777,1000,2,KSG,0.029307916236746303
1551,1.7777777777777777,1000,2,LMI,1.3962346609159617
1552,1.7777777777777777,1000,2,LMI-InfoNCE,1.6169149128610665
1553,1.7777777777777777,1000,2,LMI-MINE,1.6188280312674233
1554,2.0,1000,2,InfoNCE,0.0
1555,2.0,1000,2,MINE,1.7198265086280863e-07
1556,2.0,1000,2,KSG,-0.007192890422288487
1557,2.0,1000,2,LMI,1.618108493257565
1558,2.0,1000,2,LMI-InfoNCE,1.772348316860936
1559,2.0,1000,2,LMI-MINE,1.9111091050434026
1560,0.0,2000,2,InfoNCE,1.3070681465573457e-05
1561,0.0,2000,2,MINE,6.879306034512345e-07
1562,0.0,2000,2,KSG,0.009632666582126007
1563,0.0,2000,2,LMI,-0.011018341676602792
1564,0.0,2000,2,LMI-InfoNCE,0.023242900830546084
1565,0.0,2000,2,LMI-MINE,-0.05665971301864133
1566,0.2222222222222222,2000,2,InfoNCE,0.0
1567,0.2222222222222222,2000,2,MINE,0.0014434288908601951
1568,0.2222222222222222,2000,2,KSG,0.04030369573752021
1569,0.2222222222222222,2000,2,LMI,0.19901949809595157
1570,0.2222222222222222,2000,2,LMI-InfoNCE,0.17413175673829806
1571,0.2222222222222222,2000,2,LMI-MINE,0.17658795847573894
1572,0.4444444444444444,2000,2,InfoNCE,2.0637918103537038e-06
1573,0.4444444444444444,2000,2,MINE,5.159479525884259e-07
1574,0.4444444444444444,2000,2,KSG,0.008774891647258254
1575,0.4444444444444444,2000,2,LMI,0.3575631196232287
1576,0.4444444444444444,2000,2,LMI-InfoNCE,0.34434843507181834
1577,0.4444444444444444,2000,2,LMI-MINE,0.427703511514226
1578,0.6666666666666666,2000,2,InfoNCE,0.0
1579,0.6666666666666666,2000,2,MINE,8.599132543140432e-08
1580,0.6666666666666666,2000,2,KSG,0.0031609544880935874
1581,0.6666666666666666,2000,2,LMI,0.5504759963306948
1582,0.6666666666666666,2000,2,LMI-InfoNCE,0.5629321446524592
1583,0.6666666666666666,2000,2,LMI-MINE,0.6286684783159573
1584,0.8888888888888888,2000,2,InfoNCE,2.9581015948403087e-05
1585,0.8888888888888888,2000,2,MINE,0.0
1586,0.8888888888888888,2000,2,KSG,-0.013993463049911415
1587,0.8888888888888888,2000,2,LMI,0.7558523602219347
1588,0.8888888888888888,2000,2,LMI-InfoNCE,0.7949716414029525
1589,0.8888888888888888,2000,2,LMI-MINE,0.7575284443773305
1590,1.1111111111111112,2000,2,InfoNCE,6.879306034512345e-07
1591,1.1111111111111112,2000,2,MINE,0.0
1592,1.1111111111111112,2000,2,KSG,0.04607222545420398
1593,1.1111111111111112,2000,2,LMI,0.9516880926746689
1594,1.1111111111111112,2000,2,LMI-InfoNCE,0.9969064791450211
1595,1.1111111111111112,2000,2,LMI-MINE,0.9962324121886404
1596,1.3333333333333333,2000,2,InfoNCE,6.191375431061111e-06
1597,1.3333333333333333,2000,2,MINE,0.0
1598,1.3333333333333333,2000,2,KSG,-0.0037038691221579025
1599,1.3333333333333333,2000,2,LMI,1.1720962712751937
1600,1.3333333333333333,2000,2,LMI-InfoNCE,1.1952643617027305
1601,1.3333333333333333,2000,2,LMI-MINE,1.2118834648907326
1602,1.5555555555555554,2000,2,InfoNCE,0.0
1603,1.5555555555555554,2000,2,MINE,1.375861206902469e-06
1604,1.5555555555555554,2000,2,KSG,0.032803828651444746
1605,1.5555555555555554,2000,2,LMI,1.2954930001532499
1606,1.5555555555555554,2000,2,LMI-InfoNCE,1.37862805673978
1607,1.5555555555555554,2000,2,LMI-MINE,1.376598805754602
1608,1.7777777777777777,2000,2,InfoNCE,0.0
1609,1.7777777777777777,2000,2,MINE,0.0014436223713424157
1610,1.7777777777777777,2000,2,KSG,0.027599041429488082
1611,1.7777777777777777,2000,2,LMI,1.520895754192052
1612,1.7777777777777777,2000,2,LMI-InfoNCE,1.6197111292222963
1613,1.7777777777777777,2000,2,LMI-MINE,1.5379363866565743
1614,2.0,2000,2,InfoNCE,0.0
1615,2.0,2000,2,MINE,8.255167241414815e-06
1616,2.0,2000,2,KSG,-0.008110766223733204
1617,2.0,2000,2,LMI,1.5615630594606378
1618,2.0,2000,2,LMI-InfoNCE,1.7928924582447978
1619,2.0,2000,2,LMI-MINE,1.7360032843698945
1620,0.0,3000,2,InfoNCE,0.0
1621,0.0,3000,2,MINE,5.159479525884259e-07
1622,0.0,3000,2,KSG,0.026186383255703865
1623,0.0,3000,2,LMI,0.03717910319824507
1624,0.0,3000,2,LMI-InfoNCE,-0.04915766837136348
1625,0.0,3000,2,LMI-MINE,0.04332826375116042
1626,0.2222222222222222,3000,2,InfoNCE,0.0
1627,0.2222222222222222,3000,2,MINE,0.0
1628,0.2222222222222222,3000,2,KSG,-0.015262828960393287
1629,0.2222222222222222,3000,2,LMI,0.15946804730570466
1630,0.2222222222222222,3000,2,LMI-InfoNCE,0.21611521624168695
1631,0.2222222222222222,3000,2,LMI-MINE,0.1571204104897836
1632,0.4444444444444444,3000,2,InfoNCE,0.0
1633,0.4444444444444444,3000,2,MINE,0.0
1634,0.4444444444444444,3000,2,KSG,-0.004332224542685274
1635,0.4444444444444444,3000,2,LMI,0.40074112329192063
1636,0.4444444444444444,3000,2,LMI-InfoNCE,0.4722737899529925
1637,0.4444444444444444,3000,2,LMI-MINE,0.3974051912699192
1638,0.6666666666666666,3000,2,InfoNCE,0.005103757147004709
1639,0.6666666666666666,3000,2,MINE,6.879306034512345e-07
1640,0.6666666666666666,3000,2,KSG,0.04007634745865115
1641,0.6666666666666666,3000,2,LMI,0.5846528889783855
1642,0.6666666666666666,3000,2,LMI-InfoNCE,0.6028134452443173
1643,0.6666666666666666,3000,2,LMI-MINE,0.6842671911170494
1644,0.8888888888888888,3000,2,InfoNCE,0.0
1645,0.8888888888888888,3000,2,MINE,5.503444827609876e-06
1646,0.8888888888888888,3000,2,KSG,-0.025556478873866494
1647,0.8888888888888888,3000,2,LMI,0.8504906148875327
1648,0.8888888888888888,3000,2,LMI-InfoNCE,0.8839955302642301
1649,0.8888888888888888,3000,2,LMI-MINE,0.8077565872865807
1650,1.1111111111111112,3000,2,InfoNCE,0.0
1651,1.1111111111111112,3000,2,MINE,5.503444827609876e-06
1652,1.1111111111111112,3000,2,KSG,0.04147554253599565
1653,1.1111111111111112,3000,2,LMI,0.9765415075471467
1654,1.1111111111111112,3000,2,LMI-InfoNCE,0.904522587207062
1655,1.1111111111111112,3000,2,LMI-MINE,1.043212878600546
1656,1.3333333333333333,3000,2,InfoNCE,0.0
1657,1.3333333333333333,3000,2,MINE,0.0
1658,1.3333333333333333,3000,2,KSG,0.003885165919131808
1659,1.3333333333333333,3000,2,LMI,1.153009947482872
1660,1.3333333333333333,3000,2,LMI-InfoNCE,1.2223267683218038
1661,1.3333333333333333,3000,2,LMI-MINE,1.173811712130595
1662,1.5555555555555554,3000,2,InfoNCE,0.0
1663,1.5555555555555554,3000,2,MINE,0.0
1664,1.5555555555555554,3000,2,KSG,0.009778375540023695
1665,1.5555555555555554,3000,2,LMI,1.269860753073547
1666,1.5555555555555554,3000,2,LMI-InfoNCE,1.4450626554973232
1667,1.5555555555555554,3000,2,LMI-MINE,1.4341947586520947
1668,1.7777777777777777,3000,2,InfoNCE,0.004048471601310516
1669,1.7777777777777777,3000,2,MINE,0.0014419025448337876
1670,1.7777777777777777,3000,2,KSG,0.013720249492897945
1671,1.7777777777777777,3000,2,LMI,1.4865591695905356
1672,1.7777777777777777,3000,2,LMI-InfoNCE,1.5896168326859228
1673,1.7777777777777777,3000,2,LMI-MINE,1.698937766819542
1674,2.0,3000,2,InfoNCE,6.191375431061111e-06
1675,2.0,3000,2,MINE,0.0
1676,2.0,3000,2,KSG,0.029255169495585213
1677,2.0,3000,2,LMI,1.6665162718457422
1678,2.0,3000,2,LMI-InfoNCE,1.8976802424514836
1679,2.0,3000,2,LMI-MINE,1.8604190735833657
1680,0.0,4000,2,InfoNCE,0.00010387752112113642
1681,0.0,4000,2,MINE,0.0
1682,0.0,4000,2,KSG,0.038076604906444884
1683,0.0,4000,2,LMI,0.0018601442395641773
1684,0.0,4000,2,LMI-InfoNCE,-0.04596980444405901
1685,0.0,4000,2,LMI-MINE,-0.05514857884759867
1686,0.2222222222222222,4000,2,InfoNCE,0.0
1687,0.2222222222222222,4000,2,MINE,2.751722413804938e-06
1688,0.2222222222222222,4000,2,KSG,-0.008141778380240085
1689,0.2222222222222222,4000,2,LMI,0.21057856841020975
1690,0.2222222222222222,4000,2,LMI-InfoNCE,0.22364805264278545
1691,0.2222222222222222,4000,2,LMI-MINE,0.12427421989553558
1692,0.4444444444444444,4000,2,InfoNCE,3.439653017256173e-06
1693,0.4444444444444444,4000,2,MINE,0.0014363991000061777
1694,0.4444444444444444,4000,2,KSG,0.03831391852980894
1695,0.4444444444444444,4000,2,LMI,0.3758122833749771
1696,0.4444444444444444,4000,2,LMI-InfoNCE,0.3929836225666387
1697,0.4444444444444444,4000,2,LMI-MINE,0.4171995087853434
1698,0.6666666666666666,4000,2,InfoNCE,6.191375431061111e-06
1699,0.6666666666666666,4000,2,MINE,1.651033448282963e-05
1700,0.6666666666666666,4000,2,KSG,-0.0061083179049641265
1701,0.6666666666666666,4000,2,LMI,0.5421633912247367
1702,0.6666666666666666,4000,2,LMI-InfoNCE,0.6181786716617974
1703,0.6666666666666666,4000,2,LMI-MINE,0.6469823239935245
1704,0.8888888888888888,4000,2,InfoNCE,0.0001891809159490895
1705,0.8888888888888888,4000,2,MINE,0.0016317713913863285
1706,0.8888888888888888,4000,2,KSG,0.012730712052562558
1707,0.8888888888888888,4000,2,LMI,0.7126137492378416
1708,0.8888888888888888,4000,2,LMI-InfoNCE,0.7724289935332991
1709,0.8888888888888888,4000,2,LMI-MINE,0.7291639702063549
1710,1.1111111111111112,4000,2,InfoNCE,0.00719919376511717
1711,1.1111111111111112,4000,2,MINE,0.006846285365546686
1712,1.1111111111111112,4000,2,KSG,-0.03139450930432774
1713,1.1111111111111112,4000,2,LMI,1.0714332858202256
1714,1.1111111111111112,4000,2,LMI-InfoNCE,1.010255747391071
1715,1.1111111111111112,4000,2,LMI-MINE,1.0261501731792833
1716,1.3333333333333333,4000,2,InfoNCE,1.375861206902469e-06
1717,1.3333333333333333,4000,2,MINE,0.0
1718,1.3333333333333333,4000,2,KSG,0.03491054423514991
1719,1.3333333333333333,4000,2,LMI,1.1284315156032803
1720,1.3333333333333333,4000,2,LMI-InfoNCE,1.2739685278737403
1721,1.3333333333333333,4000,2,LMI-MINE,1.2005537211758583
1722,1.5555555555555554,4000,2,InfoNCE,6.879306034512345e-07
1723,1.5555555555555554,4000,2,MINE,0.0
1724,1.5555555555555554,4000,2,KSG,0.04399851221189076
1725,1.5555555555555554,4000,2,LMI,1.352162525696264
1726,1.5555555555555554,4000,2,LMI-InfoNCE,1.383537401075607
1727,1.5555555555555554,4000,2,LMI-MINE,1.469411286526104
1728,1.7777777777777777,4000,2,InfoNCE,0.017980442182404917
1729,1.7777777777777777,4000,2,MINE,1.0318959051768519e-06
1730,1.7777777777777777,4000,2,KSG,-0.006449249256532971
1731,1.7777777777777777,4000,2,LMI,1.5490797752338181
1732,1.7777777777777777,4000,2,LMI-InfoNCE,1.7171816401601459
1733,1.7777777777777777,4000,2,LMI-MINE,1.6636042740508188
1734,2.0,4000,2,InfoNCE,0.0
1735,2.0,4000,2,MINE,0.0014446542672475926
1736,2.0,4000,2,KSG,-0.0403195279913122
1737,2.0,4000,2,LMI,1.7771350760168843
1738,2.0,4000,2,LMI-InfoNCE,1.7863779023812913
1739,2.0,4000,2,LMI-MINE,1.8294091184342887
1740,0.0,5000,2,InfoNCE,0.0
1741,0.0,5000,2,MINE,0.0013208267586263703
1742,0.0,5000,2,KSG,0.025003652274215235
1743,0.0,5000,2,LMI,0.01451734184538906
1744,0.0,5000,2,LMI-InfoNCE,-0.001359425074785832
1745,0.0,5000,2,LMI-MINE,-0.032737497451477984
1746,0.2222222222222222,5000,2,InfoNCE,0.0
1747,0.2222222222222222,5000,2,MINE,0.0012355233637984173
1748,0.2222222222222222,5000,2,KSG,-0.027910817970667728
1749,0.2222222222222222,5000,2,LMI,0.20514085520655392
1750,0.2222222222222222,5000,2,LMI-InfoNCE,0.22111783632969814
1751,0.2222222222222222,5000,2,LMI-MINE,0.14425978188530508
1752,0.4444444444444444,5000,2,InfoNCE,6.879306034512345e-07
1753,0.4444444444444444,5000,2,MINE,8.255167241414815e-06
1754,0.4444444444444444,5000,2,KSG,0.02277522723781002
1755,0.4444444444444444,5000,2,LMI,0.43139425479608584
1756,0.4444444444444444,5000,2,LMI-InfoNCE,0.41188074006073316
1757,0.4444444444444444,5000,2,LMI-MINE,0.35554563340623996
1758,0.6666666666666666,5000,2,InfoNCE,0.0
1759,0.6666666666666666,5000,2,MINE,0.0
1760,0.6666666666666666,5000,2,KSG,-0.022633812348705876
1761,0.6666666666666666,5000,2,LMI,0.5627737215151462
1762,0.6666666666666666,5000,2,LMI-InfoNCE,0.6962746118349487
1763,0.6666666666666666,5000,2,LMI-MINE,0.5886764960614664
1764,0.8888888888888888,5000,2,InfoNCE,0.0
1765,0.8888888888888888,5000,2,MINE,0.0
1766,0.8888888888888888,5000,2,KSG,-0.028881003109429274
1767,0.8888888888888888,5000,2,LMI,0.8120482430719408
1768,0.8888888888888888,5000,2,LMI-InfoNCE,0.7479229762284355
1769,0.8888888888888888,5000,2,LMI-MINE,0.8000586211661108
1770,1.1111111111111112,5000,2,InfoNCE,0.0005881806659508056
1771,1.1111111111111112,5000,2,MINE,0.0
1772,1.1111111111111112,5000,2,KSG,-0.06371379504707911
1773,1.1111111111111112,5000,2,LMI,1.0028193319993475
1774,1.1111111111111112,5000,2,LMI-InfoNCE,1.025407517434177
1775,1.1111111111111112,5000,2,LMI-MINE,1.0165081903967372
1776,1.3333333333333333,5000,2,InfoNCE,0.0
1777,1.3333333333333333,5000,2,MINE,0.0
1778,1.3333333333333333,5000,2,KSG,-0.016635566201080334
1779,1.3333333333333333,5000,2,LMI,1.1436560891568748
1780,1.3333333333333333,5000,2,LMI-InfoNCE,1.0922294213956152
1781,1.3333333333333333,5000,2,LMI-MINE,1.2415519442164935
1782,1.5555555555555554,5000,2,InfoNCE,0.0
1783,1.5555555555555554,5000,2,MINE,0.0
1784,1.5555555555555554,5000,2,KSG,0.005686142149150181
1785,1.5555555555555554,5000,2,LMI,1.3835136429041468
1786,1.5555555555555554,5000,2,LMI-InfoNCE,1.5162872728350303
1787,1.5555555555555554,5000,2,LMI-MINE,1.3870411953061619
1788,1.7777777777777777,5000,2,InfoNCE,0.0
1789,1.7777777777777777,5000,2,MINE,0.0
1790,1.7777777777777777,5000,2,KSG,-0.028074249628719187
1791,1.7777777777777777,5000,2,LMI,1.5264050736087074
1792,1.7777777777777777,5000,2,LMI-InfoNCE,1.6290185407447038
1793,1.7777777777777777,5000,2,LMI-MINE,1.6662094114239439
1794,2.0,5000,2,InfoNCE,0.0
1795,2.0,5000,2,MINE,2.2013779310439505e-05
1796,2.0,5000,2,KSG,-0.004525064574671376
1797,2.0,5000,2,LMI,1.6288514151689466
1798,2.0,5000,2,LMI-InfoNCE,2.011992812059918
1799,2.0,5000,2,LMI-MINE,1.792673271214333
1800,0.0,10,3,InfoNCE,0.0
1801,0.0,10,3,MINE,0.0
1802,0.0,10,3,KSG,0.04785035985336681
1803,0.0,10,3,LMI,0.03190437055286095
1804,0.0,10,3,LMI-InfoNCE,0.009256961298710552
1805,0.0,10,3,LMI-MINE,-0.04286782916870957
1806,0.2222222222222222,10,3,InfoNCE,0.0
1807,0.2222222222222222,10,3,MINE,0.0735776176921268
1808,0.2222222222222222,10,3,KSG,0.1199675901272836
1809,0.2222222222222222,10,3,LMI,0.21465232173940915
1810,0.2222222222222222,10,3,LMI-InfoNCE,0.1654808135412364
1811,0.2222222222222222,10,3,LMI-MINE,0.13649785983435817
1812,0.4444444444444444,10,3,InfoNCE,0.024511655331570938
1813,0.4444444444444444,10,3,MINE,0.2553674072377362
1814,0.4444444444444444,10,3,KSG,0.27882727099388344
1815,0.4444444444444444,10,3,LMI,0.2960682239272412
1816,0.4444444444444444,10,3,LMI-InfoNCE,0.332714124925918
1817,0.4444444444444444,10,3,LMI-MINE,0.3245867467987949
1818,0.6666666666666666,10,3,InfoNCE,0.4587066229364556
1819,0.6666666666666666,10,3,MINE,0.4583690209928119
1820,0.6666666666666666,10,3,KSG,0.4539306370500325
1821,0.6666666666666666,10,3,LMI,0.49437062244697677
1822,0.6666666666666666,10,3,LMI-InfoNCE,0.472438659463215
1823,0.6666666666666666,10,3,LMI-MINE,0.46469315705432884
1824,0.8888888888888888,10,3,InfoNCE,0.4017686706806073
1825,0.8888888888888888,10,3,MINE,0.6893018211265637
1826,0.8888888888888888,10,3,KSG,0.5840649360919131
1827,0.8888888888888888,10,3,LMI,0.6358440330210017
1828,0.8888888888888888,10,3,LMI-InfoNCE,0.5030457964578423
1829,0.8888888888888888,10,3,LMI-MINE,0.6333960001905259
1830,1.1111111111111112,10,3,InfoNCE,0.5964709176529964
1831,1.1111111111111112,10,3,MINE,0.8518329934285559
1832,1.1111111111111112,10,3,KSG,0.6470407081998288
1833,1.1111111111111112,10,3,LMI,0.798313972890028
1834,1.1111111111111112,10,3,LMI-InfoNCE,0.7345048464650791
1835,1.1111111111111112,10,3,LMI-MINE,0.6589431126107103
1836,1.3333333333333333,10,3,InfoNCE,0.8961912746870441
1837,1.3333333333333333,10,3,MINE,1.093487535982397
1838,1.3333333333333333,10,3,KSG,0.7905035089290641
1839,1.3333333333333333,10,3,LMI,0.9429377069619576
1840,1.3333333333333333,10,3,LMI-InfoNCE,0.816605924622982
1841,1.3333333333333333,10,3,LMI-MINE,0.8284581119906108
1842,1.5555555555555554,10,3,InfoNCE,1.1574618144329953
1843,1.5555555555555554,10,3,MINE,1.5520797904560288
1844,1.5555555555555554,10,3,KSG,1.0005771641367494
1845,1.5555555555555554,10,3,LMI,1.0715155669196497
1846,1.5555555555555554,10,3,LMI-InfoNCE,1.009800857797797
1847,1.5555555555555554,10,3,LMI-MINE,1.1079254800360536
1848,1.7777777777777777,10,3,InfoNCE,1.406030403516823
1849,1.7777777777777777,10,3,MINE,1.4779671347370678
1850,1.7777777777777777,10,3,KSG,1.0559764872346273
1851,1.7777777777777777,10,3,LMI,1.2755942960952338
1852,1.7777777777777777,10,3,LMI-InfoNCE,1.2332049046189144
1853,1.7777777777777777,10,3,LMI-MINE,1.011799525036969
1854,2.0,10,3,InfoNCE,1.7379342179721298
1855,2.0,10,3,MINE,1.7621149786834407
1856,2.0,10,3,KSG,1.2060753527945427
1857,2.0,10,3,LMI,1.5420778800540107
1858,2.0,10,3,LMI-InfoNCE,1.4082963167320495
1859,2.0,10,3,LMI-MINE,1.4752329554147339
1860,0.0,20,3,InfoNCE,0.0
1861,0.0,20,3,MINE,0.0
1862,0.0,20,3,KSG,-0.027761729526315174
1863,0.0,20,3,LMI,0.021984160057418427
1864,0.0,20,3,LMI-InfoNCE,0.013004770068789265
1865,0.0,20,3,LMI-MINE,-0.006331342254773148
1866,0.2222222222222222,20,3,InfoNCE,0.0
1867,0.2222222222222222,20,3,MINE,0.0
1868,0.2222222222222222,20,3,KSG,0.11348443317370184
1869,0.2222222222222222,20,3,LMI,0.08522436128281324
1870,0.2222222222222222,20,3,LMI-InfoNCE,0.13516159442493383
1871,0.2222222222222222,20,3,LMI-MINE,0.06187548304390977
1872,0.4444444444444444,20,3,InfoNCE,0.0
1873,0.4444444444444444,20,3,MINE,0.2824479674252449
1874,0.4444444444444444,20,3,KSG,0.15035399940735764
1875,0.4444444444444444,20,3,LMI,0.34303048853554813
1876,0.4444444444444444,20,3,LMI-InfoNCE,0.31150505226453573
1877,0.4444444444444444,20,3,LMI-MINE,0.4075301471322439
1878,0.6666666666666666,20,3,InfoNCE,0.0
1879,0.6666666666666666,20,3,MINE,0.43934687989413096
1880,0.6666666666666666,20,3,KSG,0.23204964748561072
1881,0.6666666666666666,20,3,LMI,0.5121904511461932
1882,0.6666666666666666,20,3,LMI-InfoNCE,0.37731651223309914
1883,0.6666666666666666,20,3,LMI-MINE,0.42592822320278767
1884,0.8888888888888888,20,3,InfoNCE,0.1447550455088122
1885,0.8888888888888888,20,3,MINE,0.5734814807642121
1886,0.8888888888888888,20,3,KSG,0.3161163171608629
1887,0.8888888888888888,20,3,LMI,0.6443874733985934
1888,0.8888888888888888,20,3,LMI-InfoNCE,0.6114858711258496
1889,0.8888888888888888,20,3,LMI-MINE,0.5669154261233984
1890,1.1111111111111112,20,3,InfoNCE,0.4385805252018863
1891,1.1111111111111112,20,3,MINE,0.7158280812303416
1892,1.1111111111111112,20,3,KSG,0.43196808273388876
1893,1.1111111111111112,20,3,LMI,0.7244879674845492
1894,1.1111111111111112,20,3,LMI-InfoNCE,0.8094794385103069
1895,1.1111111111111112,20,3,LMI-MINE,0.7589783879159081
1896,1.3333333333333333,20,3,InfoNCE,0.6816587401395696
1897,1.3333333333333333,20,3,MINE,1.1782386085271042
1898,1.3333333333333333,20,3,KSG,0.4932533595700851
1899,1.3333333333333333,20,3,LMI,1.1608142561941723
1900,1.3333333333333333,20,3,LMI-InfoNCE,1.0141590491278611
1901,1.3333333333333333,20,3,LMI-MINE,0.9953360917635053
1902,1.5555555555555554,20,3,InfoNCE,1.0239399877479383
1903,1.5555555555555554,20,3,MINE,1.2104784762578462
1904,1.5555555555555554,20,3,KSG,0.5475117996929473
1905,1.5555555555555554,20,3,LMI,1.1392233236422877
1906,1.5555555555555554,20,3,LMI-InfoNCE,1.180253229461544
1907,1.5555555555555554,20,3,LMI-MINE,0.8888500813359673
1908,1.7777777777777777,20,3,InfoNCE,0.9023007863762945
1909,1.7777777777777777,20,3,MINE,1.3727661211262165
1910,1.7777777777777777,20,3,KSG,0.5693282748125248
1911,1.7777777777777777,20,3,LMI,1.3444335268109293
1912,1.7777777777777777,20,3,LMI-InfoNCE,1.1581124214997758
1913,1.7777777777777777,20,3,LMI-MINE,1.062986458394289
1914,2.0,20,3,InfoNCE,1.3031448783258632
1915,2.0,20,3,MINE,1.5531577777116368
1916,2.0,20,3,KSG,0.61143847316605
1917,2.0,20,3,LMI,1.4187691675462657
1918,2.0,20,3,LMI-InfoNCE,1.467733319838355
