,Estimator,Sample number,True MI,Estimate,Ambient dimensions,Intrinsic dimensions
1515,KSG,6000,1,0.14984364259138008,37,1
1516,InfoNCE,6000,1,0.8177486117673102,50,1
1517,LMI,6000,1,0.9379736426947024,50,1
1518,MINE,6000,1,0.8285025149431107,50,1
1519,KSG,6000,1,0.1546229934801565,50,1
1520,InfoNCE,7000,1,0.9851331344766507,1,1
1521,LMI,7000,1,1.0052568588940642,1,1
1522,MINE,7000,1,0.9817515256040608,1,1
1523,KSG,7000,1,1.028329744440672,1,1
1524,InfoNCE,7000,1,0.9024239259543122,13,1
1525,LMI,7000,1,0.9406573110556073,13,1
1526,MINE,7000,1,0.8840680456450738,13,1
1527,KSG,7000,1,0.45161779336786745,13,1
1528,InfoNCE,7000,1,0.8653410267752735,25,1
1529,LMI,7000,1,0.9250951942912404,25,1
1530,MINE,7000,1,0.8547145627437622,25,1
1531,KSG,7000,1,0.25931644320460145,25,1
1532,InfoNCE,7000,1,0.8904697558581401,37,1
1533,LMI,7000,1,0.9471475486964417,37,1
1534,MINE,7000,1,0.910103811228591,37,1
1535,KSG,7000,1,0.20762115704260112,37,1
1536,InfoNCE,7000,1,0.7907315131779697,50,1
1537,LMI,7000,1,0.8907625067814483,50,1
1538,MINE,7000,1,0.8729763685429787,50,1
1539,KSG,7000,1,0.11380723323350932,50,1
1540,InfoNCE,8000,1,0.9907782930085716,1,1
1541,LMI,8000,1,1.0209655119881489,1,1
1542,MINE,8000,1,1.0122487791249355,1,1
1543,KSG,8000,1,0.991378405559627,1,1
1544,InfoNCE,8000,1,0.9564863282877344,13,1
1545,LMI,8000,1,0.9893093689745185,13,1
1546,MINE,8000,1,0.9377223331479986,13,1
1547,KSG,8000,1,0.528409055972946,13,1
1548,InfoNCE,8000,1,0.868118202621406,25,1
1549,LMI,8000,1,0.9316039073508146,25,1
1550,MINE,8000,1,0.8483490548787025,25,1
1551,KSG,8000,1,0.2231347865215667,25,1
1552,InfoNCE,8000,1,0.8672177014614884,37,1
1553,LMI,8000,1,0.9449909068390514,37,1
1554,MINE,8000,1,0.8944803052849354,37,1
1555,KSG,8000,1,0.16389426298536636,37,1
1556,InfoNCE,8000,1,0.7776126765701548,50,1
1557,LMI,8000,1,0.8869534012990195,50,1
1558,MINE,8000,1,0.8494690918924466,50,1
1559,KSG,8000,1,0.11016463694124204,50,1
1560,InfoNCE,9000,1,0.97808872509731,1,1
1561,LMI,9000,1,0.9900303447857804,1,1
1562,MINE,9000,1,0.9476921674185156,1,1
1563,KSG,9000,1,0.9909896760379767,1,1
1564,InfoNCE,9000,1,0.94671633785752,13,1
1565,LMI,9000,1,0.947975854591517,13,1
1566,MINE,9000,1,0.935076122090498,13,1
1567,KSG,9000,1,0.5177045309541667,13,1
1568,InfoNCE,9000,1,0.9621445575011208,25,1
1569,LMI,9000,1,0.9830973748641186,25,1
1570,MINE,9000,1,0.8922526999996349,25,1
1571,KSG,9000,1,0.2777927400168989,25,1
1572,InfoNCE,9000,1,0.8903129076805533,37,1
1573,LMI,9000,1,0.9680679568024904,37,1
1574,MINE,9000,1,0.8599792096606491,37,1
1575,KSG,9000,1,0.18052526760410537,37,1
1576,InfoNCE,9000,1,0.8532458309053939,50,1
1577,LMI,9000,1,0.8972456899127105,50,1
1578,MINE,9000,1,0.8642786899408939,50,1
1579,KSG,9000,1,0.13849456361563808,50,1
1580,InfoNCE,10000,1,0.9994420910284364,1,1
1581,LMI,10000,1,1.0378654667144702,1,1
1582,MINE,10000,1,0.9967656970157094,1,1
1583,KSG,10000,1,1.019957922409304,1,1
1584,InfoNCE,10000,1,0.9576021517265323,13,1
1585,LMI,10000,1,0.966482065573704,13,1
1586,MINE,10000,1,0.8860406866504702,13,1
1587,KSG,10000,1,0.5159537658622918,13,1
1588,InfoNCE,10000,1,0.9375482867053254,25,1
1589,LMI,10000,1,0.9372741974312877,25,1
1590,MINE,10000,1,0.9101473228392593,25,1
1591,KSG,10000,1,0.285670040747674,25,1
1592,InfoNCE,10000,1,0.9035500683521619,37,1
1593,LMI,10000,1,0.9340003088590833,37,1
1594,MINE,10000,1,0.8901423868822228,37,1
1595,KSG,10000,1,0.19967138821964553,37,1
1596,InfoNCE,10000,1,0.8750374086309186,50,1
1597,LMI,10000,1,0.9025327423961006,50,1
1598,MINE,10000,1,0.891596930151895,50,1
1599,KSG,10000,1,0.1397412440195903,50,1
1600,InfoNCE,1000,1,0.9862145613852761,1,1
1601,LMI,1000,1,1.0997991139198697,1,1
1602,MINE,1000,1,1.0465006718881216,1,1
1603,KSG,1000,1,1.078396951699009,1,1
1604,InfoNCE,1000,1,-0.4029333371922502,13,1
1605,LMI,1000,1,0.8125290227082378,13,1
1606,MINE,1000,1,0.612610285557915,13,1
1607,KSG,1000,1,0.3420334265049696,13,1
1608,InfoNCE,1000,1,-1.932636464944519,25,1
1609,LMI,1000,1,0.8611119515008893,25,1
1610,MINE,1000,1,-0.5997922466064589,25,1
1611,KSG,1000,1,0.22814762573917102,25,1
1612,InfoNCE,1000,1,-3.647626821430343,37,1
1613,LMI,1000,1,0.8946257034160296,37,1
1614,MINE,1000,1,-1.765847690137767,37,1
1615,KSG,1000,1,0.07851705242296227,37,1
1616,InfoNCE,1000,1,-5.127778307816019,50,1
1617,LMI,1000,1,0.8739503444389305,50,1
1618,MINE,1000,1,-2.0574246686534607,50,1
1619,KSG,1000,1,0.14702758127698023,50,1
1620,InfoNCE,2000,1,1.0523611526989227,1,1
1621,LMI,2000,1,1.0723891300130557,1,1
1622,MINE,2000,1,1.0812238831059973,1,1
1623,KSG,2000,1,1.052050696386405,1,1
1624,InfoNCE,2000,1,0.5746820916498854,13,1
1625,LMI,2000,1,0.9650843714524471,13,1
1626,MINE,2000,1,0.7098644968203482,13,1
1627,KSG,2000,1,0.4333936274742404,13,1
1628,InfoNCE,2000,1,0.28164979594259065,25,1
1629,LMI,2000,1,0.8318974006638707,25,1
1630,MINE,2000,1,0.5789152726182226,25,1
1631,KSG,2000,1,0.21120834643149528,25,1
1632,InfoNCE,2000,1,0.08757838133356632,37,1
1633,LMI,2000,1,0.8733879379996674,37,1
1634,MINE,2000,1,0.8190627312025528,37,1
1635,KSG,2000,1,0.12894975497648778,37,1
1636,InfoNCE,2000,1,-0.41395054580652174,50,1
1637,LMI,2000,1,0.8998528492208988,50,1
1638,MINE,2000,1,-0.06615106286256899,50,1
1639,KSG,2000,1,0.08266821831516756,50,1
1640,InfoNCE,3000,1,0.9751436941839353,1,1
1641,LMI,3000,1,1.070257885600923,1,1
1642,MINE,3000,1,0.9949351136799256,1,1
1643,KSG,3000,1,1.019282503074153,1,1
1644,InfoNCE,3000,1,0.7752516987391102,13,1
1645,LMI,3000,1,1.021371950423822,13,1
1646,MINE,3000,1,0.8575283708945286,13,1
1647,KSG,3000,1,0.48449596028550407,13,1
1648,InfoNCE,3000,1,0.7663423094938132,25,1
1649,LMI,3000,1,0.8973781471468042,25,1
1650,MINE,3000,1,0.7793496153525437,25,1
1651,KSG,3000,1,0.2365821949652063,25,1
1652,InfoNCE,3000,1,0.09569802624610124,37,1
1653,LMI,3000,1,0.8934117247293204,37,1
1654,MINE,3000,1,0.6636172441161085,37,1
1655,KSG,3000,1,0.14323517584142553,37,1
1656,InfoNCE,3000,1,0.0624936798093205,50,1
1657,LMI,3000,1,0.8650126331767418,50,1
1658,MINE,3000,1,-0.007658387442920868,50,1
1659,KSG,3000,1,0.08712857695103461,50,1
1660,InfoNCE,4000,1,1.0130135859733223,1,1
1661,LMI,4000,1,1.061029634109466,1,1
1662,MINE,4000,1,1.0065884861197387,1,1
1663,KSG,4000,1,1.0229834054311273,1,1
1664,InfoNCE,4000,1,0.8195785071724904,13,1
1665,LMI,4000,1,0.8582269134315056,13,1
1666,MINE,4000,1,0.7596705865188922,13,1
1667,KSG,4000,1,0.46721654879014435,13,1
1668,InfoNCE,4000,1,0.6150010163875588,25,1
1669,LMI,4000,1,0.9227094143976527,25,1
1670,MINE,4000,1,0.746942408502512,25,1
1671,KSG,4000,1,0.22525336942851115,25,1
1672,InfoNCE,4000,1,0.7568640016394621,37,1
1673,LMI,4000,1,0.9037344005698351,37,1
1674,MINE,4000,1,0.8176524734654779,37,1
1675,KSG,4000,1,0.18950408425005796,37,1
1676,InfoNCE,4000,1,0.5921796065486675,50,1
1677,LMI,4000,1,0.9061129729672995,50,1
1678,MINE,4000,1,0.9150018771251638,50,1
1679,KSG,4000,1,0.12839653730727937,50,1
1680,InfoNCE,5000,1,0.9844438280119926,1,1
1681,LMI,5000,1,1.0447339025416256,1,1
1682,MINE,5000,1,0.9462267032505136,1,1
1683,KSG,5000,1,1.0112821298044063,1,1
1684,InfoNCE,5000,1,0.9041148593775954,13,1
1685,LMI,5000,1,0.9349694548781164,13,1
1686,MINE,5000,1,0.900946251018099,13,1
1687,KSG,5000,1,0.4939271011568528,13,1
1688,InfoNCE,5000,1,0.8143598656147093,25,1
1689,LMI,5000,1,0.9465204093790253,25,1
1690,MINE,5000,1,0.9016699540129297,25,1
1691,KSG,5000,1,0.24277256064328667,25,1
1692,InfoNCE,5000,1,0.7443044526122529,37,1
1693,LMI,5000,1,0.9572372714111727,37,1
1694,MINE,5000,1,0.8446245126002921,37,1
1695,KSG,5000,1,0.12994114510211072,37,1
1696,InfoNCE,5000,1,0.6686589155261516,50,1
1697,LMI,5000,1,0.9576199330163631,50,1
1698,MINE,5000,1,0.8290893197478546,50,1
1699,KSG,5000,1,0.1250795919402817,50,1
1700,InfoNCE,6000,1,0.9914001822740914,1,1
1701,LMI,6000,1,1.0119913428792406,1,1
1702,MINE,6000,1,0.9942783119362806,1,1
1703,KSG,6000,1,0.9870869216974418,1,1
1704,InfoNCE,6000,1,0.9700935956239998,13,1
1705,LMI,6000,1,0.9818094187814588,13,1
1706,MINE,6000,1,0.9541785790871318,13,1
1707,KSG,6000,1,0.5037145627266287,13,1
1708,InfoNCE,6000,1,0.8670058188356254,25,1
1709,LMI,6000,1,0.9577276950073643,25,1
1710,MINE,6000,1,0.8615075334875414,25,1
1711,KSG,6000,1,0.25291089810945233,25,1
1712,InfoNCE,6000,1,0.8439470729385435,37,1
1713,LMI,6000,1,0.9488976806433377,37,1
1714,MINE,6000,1,0.877039544660938,37,1
1715,KSG,6000,1,0.18255473799668312,37,1
1716,InfoNCE,6000,1,0.6398511335760277,50,1
1717,LMI,6000,1,0.8340457508993556,50,1
1718,MINE,6000,1,0.8344158804190521,50,1
1719,KSG,6000,1,0.1315450146040298,50,1
1720,InfoNCE,7000,1,0.9948687283766926,1,1
1721,LMI,7000,1,0.9912512310121034,1,1
1722,MINE,7000,1,1.0143909090327572,1,1
1723,KSG,7000,1,0.9692832583831158,1,1
1724,InfoNCE,7000,1,0.9534456750204799,13,1
1725,LMI,7000,1,0.9696317037279407,13,1
1726,MINE,7000,1,0.9452774450090763,13,1
1727,KSG,7000,1,0.5021001430643687,13,1
1728,InfoNCE,7000,1,0.9180998006151555,25,1
1729,LMI,7000,1,0.9957198684844443,25,1
1730,MINE,7000,1,0.9540908679351918,25,1
1731,KSG,7000,1,0.2557304298972776,25,1
1732,InfoNCE,7000,1,0.8596091889873178,37,1
1733,LMI,7000,1,0.9405158243041284,37,1
1734,MINE,7000,1,0.9011921002175074,37,1
1735,KSG,7000,1,0.18856977767671593,37,1
1736,InfoNCE,7000,1,0.7670832107537302,50,1
1737,LMI,7000,1,0.9267687444546131,50,1
1738,MINE,7000,1,0.8306851467652105,50,1
1739,KSG,7000,1,0.15605435519501537,50,1
1740,InfoNCE,8000,1,1.0007326488405108,1,1
1741,LMI,8000,1,1.0432337725698253,1,1
1742,MINE,8000,1,0.9716355920716357,1,1
1743,KSG,8000,1,1.024905597655918,1,1
1744,InfoNCE,8000,1,0.963516979055006,13,1
1745,LMI,8000,1,0.9752256379353045,13,1
1746,MINE,8000,1,0.9275609102044203,13,1
1747,KSG,8000,1,0.5122100133277964,13,1
1748,InfoNCE,8000,1,0.913650265472033,25,1
1749,LMI,8000,1,0.9433604844473467,25,1
1750,MINE,8000,1,0.915820772517247,25,1
1751,KSG,8000,1,0.27125775243835837,25,1
1752,InfoNCE,8000,1,0.8920492445236642,37,1
1753,LMI,8000,1,0.8704267640520528,37,1
1754,MINE,8000,1,0.8918462190043206,37,1
1755,KSG,8000,1,0.17240390295166527,37,1
1756,InfoNCE,8000,1,0.792568975819788,50,1
1757,LMI,8000,1,0.9556301256487302,50,1
1758,MINE,8000,1,0.851189778314329,50,1
1759,KSG,8000,1,0.14841997518570615,50,1
1760,InfoNCE,9000,1,1.0170888868681676,1,1
1761,LMI,9000,1,1.028359173189707,1,1
1762,MINE,9000,1,1.0168984160823369,1,1
1763,KSG,9000,1,1.0227435393306097,1,1
1764,InfoNCE,9000,1,0.9637673857946623,13,1
1765,LMI,9000,1,1.016887303619613,13,1
1766,MINE,9000,1,0.9233854294154477,13,1
1767,KSG,9000,1,0.5182274050472447,13,1
1768,InfoNCE,9000,1,0.8889274154452025,25,1
1769,LMI,9000,1,0.9481427055890101,25,1
1770,MINE,9000,1,0.8129885619480547,25,1
1771,KSG,9000,1,0.2672768192246115,25,1
1772,InfoNCE,9000,1,0.9004268634124933,37,1
1773,LMI,9000,1,0.959281535716919,37,1
1774,MINE,9000,1,0.9126615372122227,37,1
1775,KSG,9000,1,0.17801152075977728,37,1
1776,InfoNCE,9000,1,0.824605904022512,50,1
1777,LMI,9000,1,0.9319216522368436,50,1
1778,MINE,9000,1,0.8350497224788069,50,1
1779,KSG,9000,1,0.13975490900318213,50,1
1780,InfoNCE,10000,1,0.9591410524864528,1,1
1781,LMI,10000,1,1.0266636671630949,1,1
1782,MINE,10000,1,0.9658554271587876,1,1
1783,KSG,10000,1,0.9926804655342225,1,1
1784,InfoNCE,10000,1,0.9574260414920488,13,1
1785,LMI,10000,1,0.9764472073546098,13,1
1786,MINE,10000,1,0.9391307850672395,13,1
1787,KSG,10000,1,0.5124921967520749,13,1
1788,InfoNCE,10000,1,0.9386166429324851,25,1
1789,LMI,10000,1,0.9685270785224211,25,1
1790,MINE,10000,1,0.8912659495403095,25,1
1791,KSG,10000,1,0.27967911100679743,25,1
1792,InfoNCE,10000,1,0.9072552625823502,37,1
1793,LMI,10000,1,0.9160981112181033,37,1
1794,MINE,10000,1,0.851869109785237,37,1
1795,KSG,10000,1,0.1818779539484468,37,1
1796,InfoNCE,10000,1,0.8673628548188166,50,1
1797,LMI,10000,1,0.91733865110683,50,1
1798,MINE,10000,1,0.8974436523506271,50,1
1799,KSG,10000,1,0.12089555010498161,50,1
1800,InfoNCE,1000,1,0.9504669355075361,1,1
1801,LMI,1000,1,0.9928499445351529,1,1
1802,MINE,1000,1,0.9923343060422528,1,1
1803,KSG,1000,1,0.9434013506778551,1,1
1804,InfoNCE,1000,1,-2.2807155916787747,13,1
1805,LMI,1000,1,1.038474783216594,13,1
1806,MINE,1000,1,0.7652816924859422,13,1
1807,KSG,1000,1,0.4021107588523814,13,1
1808,InfoNCE,1000,1,-1.2987785827857583,25,1
1809,LMI,1000,1,1.0307179544324419,25,1
1810,MINE,1000,1,-0.7107184766732075,25,1
1811,KSG,1000,1,0.21961836354026507,25,1
1812,InfoNCE,1000,1,-2.7402188382540267,37,1
1813,LMI,1000,1,0.6872073492467151,37,1
1814,MINE,1000,1,0.21297488767860995,37,1
1815,KSG,1000,1,0.12718205581146622,37,1
1816,InfoNCE,1000,1,-4.792029649218024,50,1
1817,LMI,1000,1,0.6921562963710512,50,1
1818,MINE,1000,1,-0.32716190880571744,50,1
1819,KSG,1000,1,0.08484789307128114,50,1
1820,InfoNCE,2000,1,0.9567374229579941,1,1
1821,LMI,2000,1,0.9674666259045503,1,1
1822,MINE,2000,1,0.9482239377749834,1,1
1823,KSG,2000,1,1.0149701652549101,1,1
1824,InfoNCE,2000,1,0.5872911716805431,13,1
1825,LMI,2000,1,0.9511553442991642,13,1
1826,MINE,2000,1,0.8624174936932566,13,1
1827,KSG,2000,1,0.4061168946503979,13,1
1828,InfoNCE,2000,1,0.19612557539092973,25,1
1829,LMI,2000,1,0.882226525441965,25,1
1830,MINE,2000,1,0.5472209338560173,25,1
1831,KSG,2000,1,0.21223485769423592,25,1
1832,InfoNCE,2000,1,-0.2925651908275514,37,1
1833,LMI,2000,1,0.9156334602642043,37,1
1834,MINE,2000,1,0.43242389026629946,37,1
1835,KSG,2000,1,0.09971827461477883,37,1
1836,InfoNCE,2000,1,-0.6427576403756092,50,1
1837,LMI,2000,1,0.888718049297928,50,1
1838,MINE,2000,1,0.09019544133174567,50,1
1839,KSG,2000,1,0.09934838689356584,50,1
1840,InfoNCE,3000,1,1.0067719916082094,1,1
1841,LMI,3000,1,1.0087773160949771,1,1
1842,MINE,3000,1,1.001561089269717,1,1
1843,KSG,3000,1,1.0113541789384621,1,1
1844,InfoNCE,3000,1,0.7711323702856441,13,1
1845,LMI,3000,1,1.030277792134512,13,1
1846,MINE,3000,1,0.9415024258226377,13,1
1847,KSG,3000,1,0.4258787002652016,13,1
1848,InfoNCE,3000,1,0.6626525934274189,25,1
1849,LMI,3000,1,0.9864310947155276,25,1
1850,MINE,3000,1,0.8245479458691712,25,1
1851,KSG,3000,1,0.25958301539468753,25,1
1852,InfoNCE,3000,1,0.5675578823205444,37,1
1853,LMI,3000,1,0.8886430319518943,37,1
1854,MINE,3000,1,0.7988716240259573,37,1
1855,KSG,3000,1,0.11626339382618828,37,1
1856,InfoNCE,3000,1,0.12356059154708314,50,1
1857,LMI,3000,1,0.8042345363218856,50,1
1858,MINE,3000,1,0.7435083449214089,50,1
1859,KSG,3000,1,0.10823390305960218,50,1
1860,InfoNCE,4000,1,0.9878298224421795,1,1
1861,LMI,4000,1,1.005462527885156,1,1
1862,MINE,4000,1,0.9921699766193534,1,1
1863,KSG,4000,1,1.0355136203705986,1,1
1864,InfoNCE,4000,1,0.8812157133805141,13,1
1865,LMI,4000,1,0.9694189388198072,13,1
1866,MINE,4000,1,0.8763384573846957,13,1
1867,KSG,4000,1,0.46144198865548947,13,1
1868,InfoNCE,4000,1,0.620049051155684,25,1
1869,LMI,4000,1,0.9415486204988404,25,1
1870,MINE,4000,1,0.8065719752356888,25,1
1871,KSG,4000,1,0.221279590307701,25,1
1872,InfoNCE,4000,1,0.7146821608276427,37,1
1873,LMI,4000,1,0.958755184442397,37,1
1874,MINE,4000,1,0.875454896515888,37,1
1875,KSG,4000,1,0.15290879664596216,37,1
1876,InfoNCE,4000,1,0.3651143522675186,50,1
1877,LMI,4000,1,0.9211277287593388,50,1
1878,MINE,4000,1,0.751266224327854,50,1
1879,KSG,4000,1,0.11119116580523224,50,1
1880,InfoNCE,5000,1,0.9392467873652465,1,1
1881,LMI,5000,1,0.9617903454939533,1,1
1882,MINE,5000,1,0.9117395382209471,1,1
1883,KSG,5000,1,0.9782186079947452,1,1
1884,InfoNCE,5000,1,0.9051350604625136,13,1
1885,LMI,5000,1,1.013957178045803,13,1
1886,MINE,5000,1,0.9684251059366543,13,1
1887,KSG,5000,1,0.47801811450522347,13,1
1888,InfoNCE,5000,1,0.8851341660977724,25,1
1889,LMI,5000,1,0.9526827665681994,25,1
1890,MINE,5000,1,0.8362395844488013,25,1
1891,KSG,5000,1,0.28339173914812543,25,1
1892,InfoNCE,5000,1,0.6933253552434991,37,1
1893,LMI,5000,1,0.9356968175960083,37,1
1894,MINE,5000,1,0.7415303724538358,37,1
1895,KSG,5000,1,0.1648021522560679,37,1
1896,InfoNCE,5000,1,0.5912281985240945,50,1
1897,LMI,5000,1,0.8983545226135635,50,1
1898,MINE,5000,1,0.7845581959252492,50,1
1899,KSG,5000,1,0.1353429750034319,50,1
1900,InfoNCE,6000,1,0.9591499955842976,1,1
1901,LMI,6000,1,1.0056770330435454,1,1
1902,MINE,6000,1,0.930469652778463,1,1
1903,KSG,6000,1,0.9895256311576027,1,1
1904,InfoNCE,6000,1,0.8821320369443112,13,1
1905,LMI,6000,1,0.9163752172584253,13,1
1906,MINE,6000,1,0.8293490135506575,13,1
1907,KSG,6000,1,0.4659301142180173,13,1
1908,InfoNCE,6000,1,0.9147399475478997,25,1
1909,LMI,6000,1,0.9430225813245154,25,1
1910,MINE,6000,1,0.8695607930968433,25,1
1911,KSG,6000,1,0.27020295402674493,25,1
1912,InfoNCE,6000,1,0.7942530299370366,37,1
1913,LMI,6000,1,0.9185274379257176,37,1
1914,MINE,6000,1,0.8378202769928814,37,1
1915,KSG,6000,1,0.1973839728273093,37,1
1916,InfoNCE,6000,1,0.7234649708419046,50,1
1917,LMI,6000,1,0.8725815057583622,50,1
1918,MINE,6000,1,0.7283345736097596,50,1
1919,KSG,6000,1,0.08118665126949862,50,1
1920,InfoNCE,7000,1,0.99555390725773,1,1
1921,LMI,7000,1,1.0490230200425417,1,1
1922,MINE,7000,1,0.9912435060791555,1,1
1923,KSG,7000,1,1.0076243195511172,1,1
1924,InfoNCE,7000,1,0.9357754895402315,13,1
1925,LMI,7000,1,0.9655036178973527,13,1
1926,MINE,7000,1,0.8914039656176269,13,1
1927,KSG,7000,1,0.5013140710771969,13,1
1928,InfoNCE,7000,1,0.8665256432744165,25,1
1929,LMI,7000,1,0.9577030985642292,25,1
1930,MINE,7000,1,0.8571709049547103,25,1
1931,KSG,7000,1,0.23914750252964384,25,1
1932,InfoNCE,7000,1,0.7733433792451364,37,1
1933,LMI,7000,1,0.9615354562916959,37,1
1934,MINE,7000,1,0.8176458521334196,37,1
1935,KSG,7000,1,0.1582275003499509,37,1
1936,InfoNCE,7000,1,0.8805594275848216,50,1
1937,LMI,7000,1,0.9278045360648237,50,1
1938,MINE,7000,1,0.8275286631826,50,1
1939,KSG,7000,1,0.12095573396522206,50,1
1940,InfoNCE,8000,1,1.024712533815614,1,1
1941,LMI,8000,1,1.032912934318473,1,1
1942,MINE,8000,1,1.001629452373435,1,1
1943,KSG,8000,1,1.0563662432342877,1,1
1944,InfoNCE,8000,1,0.9051378121849274,13,1
1945,LMI,8000,1,0.9520714096521531,13,1
1946,MINE,8000,1,0.9435342288599309,13,1
1947,KSG,8000,1,0.49154001041588846,13,1
1948,InfoNCE,8000,1,0.8825736883917269,25,1
1949,LMI,8000,1,0.978716641593175,25,1
1950,MINE,8000,1,0.8748265579009608,25,1
1951,KSG,8000,1,0.25948543047757544,25,1
1952,InfoNCE,8000,1,0.8469127417700217,37,1
1953,LMI,8000,1,0.9152156558196392,37,1
1954,MINE,8000,1,0.8979433479427089,37,1
1955,KSG,8000,1,0.1739516373682906,37,1
1956,InfoNCE,8000,1,0.8366137327057533,50,1
1957,LMI,8000,1,0.915440015018588,50,1
1958,MINE,8000,1,0.9156060521776448,50,1
1959,KSG,8000,1,0.1586647218233712,50,1
1960,InfoNCE,9000,1,1.0117815022625412,1,1
1961,LMI,9000,1,1.0227927912807122,1,1
1962,MINE,9000,1,1.0387071060816224,1,1
1963,KSG,9000,1,1.0176165844755956,1,1
1964,InfoNCE,9000,1,0.9140203721366897,13,1
1965,LMI,9000,1,0.984849082466081,13,1
1966,MINE,9000,1,0.8871337223880288,13,1
1967,KSG,9000,1,0.5008435479443819,13,1
1968,InfoNCE,9000,1,0.9439143965096631,25,1
1969,LMI,9000,1,1.0057269758461354,25,1
1970,MINE,9000,1,0.8917600556962384,25,1
1971,KSG,9000,1,0.274667487783183,25,1
1972,InfoNCE,9000,1,0.8547235058416071,37,1
1973,LMI,9000,1,0.915474618218419,37,1
1974,MINE,9000,1,0.8628285322288186,37,1
1975,KSG,9000,1,0.20390176712859198,37,1
1976,InfoNCE,9000,1,0.8707811819873658,50,1
1977,LMI,9000,1,0.9318250782744149,50,1
1978,MINE,9000,1,0.8784897023730132,50,1
1979,KSG,9000,1,0.13021168954049628,50,1
1980,InfoNCE,10000,1,0.9856339479559633,1,1
1981,LMI,10000,1,1.0444820223251843,1,1
1982,MINE,10000,1,0.9962693550853193,1,1
1983,KSG,10000,1,1.0152538580432737,1,1
1984,InfoNCE,10000,1,0.9168326324435984,13,1
1985,LMI,10000,1,0.9872874656374708,13,1
1986,MINE,10000,1,0.8797232479363267,13,1
1987,KSG,10000,1,0.5152352165328383,13,1
1988,InfoNCE,10000,1,0.9037571354638008,25,1
1989,LMI,10000,1,0.9028248363422423,25,1
1990,MINE,10000,1,0.8973255002694843,25,1
1991,KSG,10000,1,0.27963475981410674,25,1
1992,InfoNCE,10000,1,0.8963102866814411,37,1
1993,LMI,10000,1,0.9513696318685606,37,1
1994,MINE,10000,1,0.8574685209320284,37,1
1995,KSG,10000,1,0.1931239161497855,37,1
1996,InfoNCE,10000,1,0.9257605958151884,50,1
1997,LMI,10000,1,0.9536395609914691,50,1
1998,MINE,10000,1,0.850119788251986,50,1
1999,KSG,10000,1,0.138491980230511,50,1
